Company Name,Year_Funded,Founded_in,Industry,Round/Series,Amount,Location,About Company,Investors,Revenue 2018,Revenue 2019,Revenue 2020,Revenue 2021,Revenue 2022,Revenue 2023
Satin Creditcare Network Limited (SCNL),2018,2012.0,Banking,Post-IPO Debt,1515585.69,"New New Delhi, New Delhi, India",Satin is a non-banking finance company providing individual loans to urban shopkeepers.,Unknown,1705459.1467896828,2607393.2271014736,2540819.113708937,2795593.5960189714,3304037.9112952654,3440185.3363424693
APAC Financial Services,2018,2017.0,Finance,Private Equity,1036898.11,"Mumbai, Maharashtra, India",APAC Financial Services is a financial services platform.,Unknown,1344065.8953921988,1603156.190115588,1646447.6667433912,2052522.1102373297,2034993.941762956,2464535.3346984866
Moglix,2018,2016.0,B2B,Series C,546189.29,"Noida, Uttar Pradesh, India","Moglix is a supplier of industrial tools like hand tools, power tools, electrical, and safety equipment.",Unknown,911115.2587112664,1023473.3973204639,1016214.5717311073,999765.4680508529,901136.7505364548,1086962.2429695933
SEDEMAC Mechatronics,2018,2015.0,Automotive,Venture - Series Unknown,911260.19,"Mumbai, Maharashtra, India",SEDEMAC Mechatronics is technology company that distributes control-intensive products for automobiles.,Unknown,1052049.7619785303,1603660.1962938318,1683130.7475832468,1877370.6473443222,1868256.221444865,2150079.490749453
MadGuy Labs,2018,2015.0,E-Learning,Venture - Series Unknown,688978.41,"Hyderabad, Andhra Pradesh, India",MadGuy Labs is a Online Test-prep Platform.,Unknown,885859.1504664413,924900.8825366484,1335861.8009972349,1396094.8669621663,1294683.8416861498,1652067.110183499
Dee Dee Labs,2018,2014.0,Embedded Systems,Seed,1402382.59,"Pune, Maharashtra, India",Dee Dee Labs is design and development lab with a primary focus on the development of next generation of bionic prostheses.,Unknown,1500312.5118203438,2298253.143909974,2608759.28908688,2512949.7912041815,2513090.0914439815,3088284.754150622
Shop101,2018,2017.0,Apps,Series B,500939.03,"Mumbai, Maharashtra, India",#1 Online Selling App. India’s leading social commerce platform. Setup free online store in 2 min. Sell own goods or resell Shop101 Supply.,Unknown,851341.8851688984,934855.8928456833,795467.703705116,830656.098926657,862167.0088631333,1210438.7662318954
FeedMyPockets,2018,2010.0,Advertising,Seed,1501455.73,"Bengaluru, Karnataka, India",On Demand Staffing Platform,Unknown,2028841.160802185,2105304.0986808166,2630225.8594278423,2707812.5158947725,2826579.486471857,3600855.6526357993
Housejoy,2018,2017.0,Beauty,Series B,798641.81,"Bengaluru, Karnataka, India",Housejoy is a web-based platform that allows individuals to browse and book service providers for their homes.,Unknown,895626.8459086531,1401936.3248104926,1302052.6424029493,1617848.6689755372,1585711.2001248896,1845076.5412365014
Ambee,2018,2012.0,Health Care,Angel,1759681.55,"Bengaluru, Karnataka, India",Ambee is an Environment analytics startup.,Unknown,1869195.7808111473,3235263.7202056474,2949924.567796292,3647502.2972891326,3377092.543319706,3191808.8470574324
FoodBuddy,2018,2017.0,Food Delivery,Seed,1081475.22,"Belgaum, Karnataka, India","FoodBuddy is a online food delivery portal, providing boundary breaking delivery.",Unknown,1188703.9558382472,2047039.3391929674,1891139.4377734144,1805829.7875835544,2149137.294022155,2466503.521626676
Olly Smart Credit Card,2018,2017.0,Credit Cards,Seed,578107.6,"New New Delhi, New Delhi, India",Olly is a digital credit card for India's working masses and young people.,Unknown,893808.5377068394,765884.5428657171,900033.8785205568,1011426.6421095968,1043171.5396109197,1420552.9167579815
Zestl,2018,2017.0,Software,Seed,1534217.19,"Pune, Maharashtra, India","No-Code Workflow Automation. Build enterprise applications in days with AI, Cognitive Automation, Collaboration and more built in.",Unknown,2192504.122935403,1998573.885250316,2697555.3779100487,2422293.913553164,3257376.555249218,3158922.6328706266
BYJU’S,2018,2013.0,EdTech,Private Equity,1905465.34,"Bengaluru, Karnataka, India",BYJU’s is an edtech company that is reinventing how students learn through its learning app.,Unknown,2800114.5219214,3524402.1863193735,2694110.658860913,3771205.4979778747,3885204.7400033786,3832752.4571551178
Hero Electric,2018,2013.0,Manufacturing,Venture - Series Unknown,1952614.94,"New New Delhi, New Delhi, India","Hero Electric, a 100% subsidiary of the Hero Group, is a pioneer in the Indian Electric Vehicle Industry.",Unknown,2388779.8313631928,2956947.8169381083,2956015.5736685717,4073303.249090067,3660440.8393635754,4365931.593985309
Pentation Analytics,2018,2015.0,Information Services,Seed,857249.63,"Mumbai, Maharashtra, India",Pentation as an Insurtech enables insurers and intermediaries with our Insurance Analytics Suite- an Insurance specific AI/ML Software Suite,Unknown,1254942.7009458523,1292999.596312897,1356842.939804414,1369257.9518116943,1522586.7734869488,1794952.7455161144
PerkFinance,2018,2016.0,Consumer Lending,Seed,987268.16,"Bengaluru, Karnataka, India",PerkFinance partners with employers to provide affordable loans to their employees at no cost to the company,Unknown,1393806.1700034817,1530221.2826154977,1760723.7224528797,1584660.125511441,1908390.7774026028,2072490.1668959614
Roposo,2018,2015.0,Internet,Series C,1136632.3,"Gurugram, Haryana, India",Roposo - TV by the People is a unique social media platform where people express visually with homemade videos and photos.,Unknown,1323810.6961965396,1884498.6647677266,1929710.9949481254,1856541.0431417606,2260624.4452774697,2368193.3820587373
Plum Goodness,2018,2017.0,Beauty,Series A,1207010.02,"Thane, Maharashtra, India",Plum Haircare Is Silicone-Free & Sulphate-Free. Designed For Damaged & Dandruff-Free Hair,Unknown,1279538.4726003823,2158400.5426835422,2009224.651090497,1826055.4335676506,2447754.566817002,2416206.9518388286
Drstore,2018,2008.0,Hospital,Seed,822681.27,"Mumbai, Maharashtra, India",Drstore is a exclusive e- commerce platform.,Unknown,1320409.130377672,1543737.8580666992,1429868.461838085,1503957.597152811,1705086.234113807,1581912.589614287
Wow Venue,2018,2015.0,Events,Venture - Series Unknown,1769962.63,"Mumbai, Maharashtra, India",Wow Venue is an online platform.,Unknown,2961733.395081738,3319759.913365277,3316492.0455297534,3084315.018980833,3692425.386330111,4012321.7919628806
Chizel,2018,2014.0,3D Printing,Seed,1370177.05,"Pune, Maharashtra, India",Chizel is a worlds most advanced cloud platform for on-demand manufacturing in 3D Printing and CNC Machining,Unknown,1516315.6316342,2575638.3965763603,2521627.1832243144,2355676.6559321284,2895136.5122944047,2595550.0077497712
OTO Capital,2018,2015.0,Automotive,Seed,716938.36,"Mumbai, Maharashtra, India",OTO Capital is a platform that allows you to own a car faster than ever.,Unknown,1179008.8455428618,1125554.9279863562,1304825.3915768464,1106808.8133789806,1404350.091195241,1701143.7758761966
Khabri,2018,2017.0,Apps,Seed,1489023.54,"Haryana, Haryana, India",Khabri is a digital audio platform for content in vernacular.,Unknown,1569741.6677036409,2468032.7384392265,2507965.534205067,2572136.541944552,3136226.2458014456,2837252.4470458846
MyNewCar.in,2018,2019.0,Automotive,Venture - Series Unknown,1610519.71,"Gurugram, Haryana, India",MyNewCar.in offers new cars at best price with great deals. Book a new car online or request a doorstep test drive,Unknown,1763168.3836400094,2629129.169702438,3184438.5982906064,2712871.6709274044,2587878.04557276,3202484.597330403
PlanetSpark,2018,2010.0,E-Learning,Seed,1900245.93,"Gurugram, Haryana, India",PlanetSpark is an after-school Maths and English learning program for pre teen kids between Grades 2nd to 7th.,Unknown,3199846.99401797,3599834.2602860807,2754565.123686131,3614216.8138804683,3536496.6789158303,3658581.298115828
WheelsEMI,2018,2013.0,—,Series B,607283.95,"Pune, Maharashtra, India","WheelsEMI is the brand name of NBFC, WheelsEMI Pvt. Ltd.",Unknown,881931.8582477507,1045259.5539735197,1120954.8160416426,1073899.3585760624,1257870.503986953,1114113.1491088702
Forum for Innovation Incubation Research and Entrepreneurship,2018,2017.0,Funding Platform,Grant,697071.35,"Margão, Goa, India","FiiRE, a technology business incubator helps the startup process to move from the garage to the lab.",Unknown,710038.812945941,1281502.5496116476,995854.7347602247,1127896.5085426013,1419881.1701483259,1700481.7316145396
OYO,2018,2017.0,Hospitality,Series E,1713080.62,"Gurugram, Haryana, India",OYO is an Indian hospitality startup that operates a network of budget hotels.,Unknown,2819506.186815956,2538764.191147754,3224702.1671230453,3038832.819175313,3287723.3610681966,3772274.65422465
Quikr,2018,2017.0,Classifieds,Debt Financing,557081.74,"Bengaluru, Karnataka, India","Quikr is a free classifieds and online marketplace that helps users sell, buy, rent, or discover anything across India.",Unknown,689260.027753961,916627.6978655341,937570.0515696276,1158026.6843659547,1181308.533533815,1284931.884263393
Tabono,2018,2013.0,Sports,Seed,904156.07,"Gurugram, Haryana, India",Tabono is a one stop environment for all your fitness solution.,Unknown,918006.5641635936,1700552.5145131832,1794756.0237923071,1559248.947051544,1710236.2089990308,1686177.4923610054
LearnApp,2018,2016.0,Banking,Seed,1918907.0,"Noida, Uttar Pradesh, India","Learnapp.co - Video courses & live classes in investing, trading, banking and finance.",Unknown,2689318.551415056,3323199.9399475767,2957524.6336486265,3012938.167511733,3912079.055586164,3464599.939764044
Fric Bergen,2018,2017.0,—,Venture - Series Unknown,782317.56,"Alwar, Rajasthan, India",Fric Bergen is a leader in the specialty food industry.,Unknown,1087156.3228390375,1343450.1121232698,1564194.2856101394,1616750.9720527483,1503242.212143118,1638046.5437149303
Articbot,2018,2019.0,Artificial Intelligence,Grant,1028679.87,"Kannur, Kerala, India",Articbot is a conversational AI platform for automated customer support and lead generation,Unknown,1085687.2360071205,1560772.3421557443,1820884.696640201,1555364.0703453277,1808055.192188923,2363027.5622042874
BuildSupply,2018,2019.0,Enterprise Resource Planning (ERP),Series A,1506478.53,"Gurugram, Haryana, India",India’s most advanced ERP system for the real estate,Unknown,2542240.7927345075,2449598.8095410066,2633719.1381859407,2982570.1604555473,2743565.4082279806,3445730.7619002615
Fusion Microfinance,2018,2018.0,Banking,Series E,1748406.82,"New New Delhi, New Delhi, India",Fusion Microfinance Pvt. Ltd. is an NBFC registered with RBI,Unknown,2735581.503359824,2958375.373801905,3337344.975019851,3561475.971436502,3536851.288490104,4142625.648798625
Any time Doctor,2018,2020.0,Software,Angel,772181.4,"Chennai, Tamil Nadu, India",Anytime Doctor is a Software company.,Unknown,1115990.9202628965,1027418.5639812392,1219493.098335102,1479785.3347098152,1487347.955760952,1741828.3852386796
Go Payments,2018,2016.0,Information Services,Corporate Round,1770820.89,"Mumbai, Maharashtra, India",Go Payments was founded with the mission of assisting consumers with performing a whole host of financial services at their doorstep.,Unknown,2638905.5117942384,2848756.0616593626,3282453.8178666076,2826130.2562159905,3183782.9382953714,3659218.553492051
Guiddoo World,2018,2019.0,Audio,Seed,1990164.37,"Mumbai, Maharashtra, India",We build In-Destination Experiences!,Unknown,2025577.4317488372,2624185.7576825907,3348589.1343883364,3980836.146766156,3593882.6584073743,3978751.169917508
ION Energy,2018,2008.0,Energy,Venture - Series Unknown,747325.24,"Mumbai, Maharashtra, India",A stealth startup building a layer of infrastructure for highly efficient energy storage systems.,Unknown,898862.8333298648,1390642.0868242548,1087434.1694301527,1209057.8257735923,1327441.7774694627,1419047.57888458
UnoTag,2018,2018.0,Artificial Intelligence,Pre-Seed,1884684.23,"Bengaluru, Karnataka, India",SaaS to verify counterfeit,Unknown,2634078.737968244,3087892.0219248515,3665793.0044955416,3310750.3615232743,3157630.6000919845,4607187.173610946
CivilCops,2018,2015.0,Government,Pre-Seed,949434.04,"Gurugram, Haryana, India",Gov-Tech,Unknown,1030341.3440061071,1784183.0592764975,1838824.2470835638,1477349.4311002912,2071835.0374613598,2234409.013913305
Rockmetric,2018,2017.0,Information Technology,Grant,1888918.52,"Mumbai, Maharashtra, India","Smarter analytics to understand how each customer uses your product. Drive growth in conversion, retention and engagement.",Unknown,3042248.548232898,3022397.46232449,2681865.290443755,2949904.918632301,3969812.643793175,3570153.625036079
Classworks India,2018,2016.0,Education,Undisclosed,844571.16,"Chennai, Tamil Nadu, India","Saas, Web App, Mobile App, School Education",Unknown,1287630.232806126,1457757.6630932242,1302232.3631131041,1311695.017543056,1778475.5348029614,1740400.9763525114
Snapmint,2018,2017.0,Consumer Lending,Seed,746501.68,"Mumbai, Maharashtra, India","Snapmint facilitates simplified, fairly-priced and hassle-free EMI options without a Credit Card.",Unknown,1224065.6869100402,1052668.727474032,1327898.9969959348,1428450.6098523273,1355766.8786906612,1545532.7757656449
Survaider,2018,2014.0,Business Intelligence,Seed,1149938.73,"Bengaluru, Karnataka, India",Stethoscope for customer feedback !,Unknown,1738637.7368235225,1513587.5227202803,1969137.9758966553,1904690.4564090704,1910908.323527756,2523789.0494954437
Credy,2018,2015.0,Credit,Seed,1494140.09,"Bengaluru, Karnataka, India",Credy is a fintech platform that connects borrowers seeking capital with lenders seeking market beating returns.,Unknown,1707738.6337704994,2771710.3402543226,2493381.1632500924,3077969.6941653444,2639042.029874628,2846845.688262257
iChamp,2018,2008.0,E-Learning,Seed,1350491.09,"Gurugram, Haryana, India",iChamp is an e education innovation product from RNM E-Services Pvt Ltd.,Unknown,2073078.897104068,2395227.0686884644,2608298.0548946145,2080332.2463563941,2375255.983177608,2555962.281848503
Qandle,2018,2020.0,Software,Seed,976151.05,"Gurugram, Haryana, India",A cloud-based HR management and employee engagement platform.,Unknown,1589579.1958347927,1355940.3638109558,1787521.643630216,1952294.6665154041,1998032.1261929027,2090135.5717996503
Avishkaar Box,2018,2017.0,Children,Seed,1971313.99,"New Delhi, New Delhi, India","Avishkaar Box is just not another box full of material rather it is a well researched, thought through solution",Unknown,2850920.5691543617,3715295.3359771073,3886164.0035077706,4045623.027246988,3544440.037605076,3758086.273961722
Gegadyne Energy,2018,1998.0,Automotive,Angel,1345433.36,"Mumbai, Maharashtra, India",A Mumbai-based startup Electric Vehicle (EV) & Energy Storage company.,Unknown,2280505.1107022515,2020297.7346633584,2028786.7333375933,2118158.8545524287,2531041.5185932084,3155183.1085189166
HyperXchange,2018,2019.0,E-Commerce,Series A,560199.38,"Pune, Maharashtra, India",hyperXchange is India's fastest growing O2O marketplace for premium refurb gadgets,Unknown,570845.9408264271,835528.8255097267,1034235.2232609709,856257.3573876406,1135803.9068344922,1273481.6874269247
Deftouch,2018,2019.0,—,Seed,1871883.74,"Bengaluru, Karnataka, India",Deftouch is a mobile game development company that currently focuses on winning the Cricket gaming market with a social multiplayer game.,Unknown,2179203.2530034045,2914621.8000685954,3151672.036216995,3134927.4402746735,3403709.7098713615,3483393.736942375
